CustomerID,Prod_Category1_Qnty,Prod_Category2_Qnty,Prod_Category3_Qnty,Amount_Spent,DaySinceFirstPurchase,DaySinceLastPurchase,ActiveDays,TransactionRate
15422,0,18,20,97.7,323,323,1,0.015384615384615385
15423,0,0,101,43.5,38,38,1,0.005128205128205128
15424,288,102,164,383.34,254,254,1,0.04358974358974359
15426,140,192,313,1386.58,369,19,5,0.7256410256410256
15427,130,456,381,1430.5399999999997,47,33,2,0.7487179487179488
15428,6,66,30,93.78,15,15,1,0.015384615384615385
15429,92,225,52,364.89999999999975,75,26,2,0.2128205128205128
15432,0,48,17,171.19,23,23,1,0.02564102564102564
15433,67,241,91,417.86999999999983,267,79,3,0.1358974358974359
15434,96,414,128,997.4800000000004,200,8,5,0.15128205128205127
15435,5,29,20,149.29000000000005,22,22,1,0.07435897435897436
15436,26,238,310,1067.75,234,12,3,0.7461538461538463
15437,6,19,54,200.16000000000003,262,262,1,0.11538461538461539
15438,12,19,28,156.57999999999998,131,131,1,0.06410256410256411
15440,13,103,81,383.67999999999995,208,54,3,0.15897435897435896
15442,0,60,60,594.0,248,248,1,0.005128205128205128
15443,138,789,709,3188.8399999999992,320,1,8,0.9615384615384616
15444,58,254,447,1411.2100000000016,40,9,2,0.5487179487179488
15445,2,0,56,113.5,264,264,1,0.01282051282051282
15447,55,6,24,155.17,330,330,1,0.023076923076923075
15448,8,73,151,494.64000000000004,312,312,1,0.07179487179487179
15449,181,389,240,971.2200000000001,261,26,5,0.158974358974359
15450,44,216,116,429.84,30,30,1,0.07692307692307693
15452,22,131,127,528.48,264,29,3,0.14358974358974358
15453,130,306,401,1371.770000000001,187,1,7,0.7153846153846154
15454,0,33,53,179.10000000000002,362,362,1,0.06410256410256411
15456,79,325,229,434.5900000000001,359,283,2,0.14871794871794874
15457,31,64,37,237.07000000000002,262,262,1,0.14871794871794872
15458,0,60,96,161.64,25,25,1,0.017948717948717947
15460,4,30,73,214.26,354,354,1,0.14358974358974358
15462,24,144,4,234.60000000000002,187,94,3,0.02820512820512821
15463,0,102,4,126.14,29,29,1,0.017948717948717947
15464,37,106,205,1044.6500000000005,338,338,1,0.39743589743589747
15465,589,392,236,6945.02,369,19,19,0.26666666666666666
15466,37,104,105,334.53000000000014,85,85,1,0.14615384615384613
15467,54,102,150,511.88000000000005,152,9,3,0.1358974358974359
15468,0,85,65,438.46,360,35,4,0.07435897435897436
15469,36,65,49,504.50000000000006,120,43,4,0.06923076923076922
15471,36,67,153,454.47999999999985,2,2,1,0.18717948717948715
15472,19,127,105,371.56,113,113,1,0.19487179487179487
15473,280,224,48,1465.2,60,14,4,0.035897435897435895
15475,24,106,189,454.10999999999984,77,77,1,0.07435897435897436
15478,61,310,204,1399.9199999999996,56,40,2,0.11282051282051281
15480,19,184,100,905.5,116,116,1,0.11538461538461539
15482,802,1393,787,6393.5199999999995,358,15,10,0.32307692307692304
15483,51,133,107,225.26000000000005,266,161,2,0.21538461538461537
15484,845,1609,680,3559.2099999999996,78,1,5,0.48205128205128206
15485,157,781,343,2564.5,373,30,3,0.21794871794871792
15488,72,0,1,91.32000000000001,92,92,1,0.005128205128205128
15489,64,262,267,1090.03,211,22,4,0.14102564102564102
15491,481,818,325,3090.8500000000017,235,95,6,0.39743589743589747
15492,60,347,76,659.4599999999999,74,28,2,0.08974358974358974
15493,15,183,348,1918.860000000005,270,32,4,0.7461538461538461
15494,251,519,369,1280.5800000000006,121,21,2,0.3128205128205128
15497,176,184,262,1259.7,319,17,3,0.041025641025641026
15498,1136,2750,2198,12396.459999999994,367,0,24,1.3410256410256411
15500,63,340,169,1131.5600000000004,81,8,4,0.17435897435897435
15502,1038,1997,788,5541.459999999999,369,15,13,0.6461538461538462
15503,1,31,38,141.04,362,362,1,0.16923076923076924
15504,0,3,30,52.83000000000001,81,81,1,0.03333333333333333
15505,0,1042,1306,3497.140000000001,155,52,7,0.2538461538461539
15506,234,429,179,972.0800000000003,138,22,3,0.41282051282051285
15507,36,60,64,475.85999999999996,171,171,1,0.11538461538461539
15508,102,121,217,1000.2700000000002,235,189,4,0.2358974358974359
15510,0,0,2,250.0,330,330,1,0.002564102564102564
15511,16,83,170,900.5300000000001,85,11,5,0.40512820512820513
15512,0,0,68,121.0,359,155,2,0.017948717948717947
15513,1100,2784,1661,14520.079999999996,373,31,18,0.8051282051282052
15514,466,899,396,2907.4500000000016,364,12,8,0.5051282051282051
15516,0,11,16,62.43,46,44,2,0.038461538461538464
15517,37,142,114,267.03000000000003,233,233,1,0.06923076923076923
15518,390,700,162,1890.990000000001,332,64,9,0.5538461538461539
15520,12,192,110,343.49999999999994,1,1,1,0.04615384615384615
15521,469,1011,194,2574.650000000001,254,36,9,0.5128205128205128
15522,51,421,100,397.98999999999995,87,32,2,0.14358974358974358
15523,9,71,52,412.00999999999993,84,84,1,0.02564102564102564
15524,0,0,4,440.0,24,24,1,0.002564102564102564
15525,22,170,193,719.47,373,2,3,0.40512820512820513
15526,0,10,14,148.44,33,33,1,0.010256410256410256
15527,193,577,217,2347.569999999999,354,18,9,0.4230769230769231
15528,3,11,109,229.32999999999993,254,254,1,0.06666666666666667
15529,452,1766,1230,3935.1499999999974,366,22,11,1.7025641025641023
15530,216,487,235,1497.31,246,21,4,0.27435897435897433
15531,128,489,468,1972.3899999999996,30,8,2,0.5615384615384615
15532,48,159,295,1500.8800000000028,358,25,4,0.6615384615384615
15533,48,114,94,746.9199999999996,89,19,3,0.2205128205128205
15535,8,35,78,426.3999999999997,365,173,5,0.19230769230769232
15537,4,6,19,110.92000000000003,163,163,1,0.06153846153846154
15539,17,318,75,538.46,7,7,1,0.10512820512820513
15540,0,109,91,213.30000000000004,11,11,1,0.038461538461538464
15541,8,23,18,85.13000000000002,114,114,1,0.07435897435897436
15543,0,56,30,127.85999999999999,288,288,1,0.07179487179487179
15544,302,2025,778,3542.5099999999948,372,8,11,0.6692307692307692
15545,20,72,70,288.9699999999999,371,54,2,0.20512820512820515
15547,724,1908,1367,4910.59999999999,362,7,12,1.782051282051282
15549,36,326,322,1643.9599999999998,316,77,4,0.2948717948717949
15550,100,108,87,575.63,301,4,4,0.1564102564102564
15551,32,104,82,436.05999999999995,36,36,1,0.07435897435897436
15552,0,14,46,90.12,217,217,1,0.04358974358974359
15553,16,233,200,428.9299999999999,60,60,1,0.14102564102564102
15554,12,20,42,217.2,277,277,1,0.035897435897435895
15555,458,2388,1552,4747.8899999999885,369,12,16,2.341025641025641
15556,12,103,121,279.77,24,24,1,0.0794871794871795
15557,0,38,175,468.90999999999997,28,28,1,0.04871794871794872
15561,10,94,152,722.7400000000001,215,11,4,0.07948717948717948
15562,0,0,39,134.55,351,351,1,0.002564102564102564
15563,477,585,398,1319.6899999999998,358,8,5,0.3
15565,24,32,4,173.15999999999997,70,50,2,0.020512820512820513
15567,12,108,103,186.01000000000002,18,18,1,0.017948717948717947
15568,91,258,112,758.2899999999998,73,2,3,0.1358974358974359
15569,160,249,257,1375.7100000000003,332,103,4,0.07948717948717948
15570,282,1072,700,4093.2699999999995,369,7,12,0.8358974358974358
15571,45,113,106,650.43,78,11,4,0.14615384615384613
15572,125,574,514,2533.42,278,4,5,0.5435897435897435
15573,49,189,117,591.1899999999999,85,31,2,0.24871794871794872
15574,61,146,125,675.64,372,177,3,0.38974358974358975
15576,70,217,107,921.3700000000002,37,37,1,0.11025641025641025
15577,25,34,30,258.8799999999998,305,151,2,0.1
15578,25,14,13,127.1,162,162,1,0.03333333333333333
15579,2,79,36,327.59999999999997,313,68,2,0.12307692307692308
15581,30,102,151,3425.7700000000004,366,120,12,0.3794871794871795
15582,70,216,167,682.9100000000001,220,24,3,0.11282051282051281
15584,67,122,122,718.3599999999999,162,23,4,0.317948717948718
15585,4,244,72,455.30000000000007,176,176,1,0.0794871794871795
15587,168,120,24,913.6800000000002,351,50,4,0.023076923076923075
15589,30,116,96,456.58,310,252,3,0.07692307692307693
15590,0,-1,0,-30.19,289,289,1,0.002564102564102564
15592,96,212,46,388.58,46,46,1,0.06153846153846154
15593,0,12,48,199.8,70,70,1,0.01282051282051282
15594,73,665,244,1767.53,234,15,6,0.26666666666666666
15596,154,155,239,1343.3400000000001,365,100,9,0.21538461538461537
15597,24,141,111,315.71999999999997,35,29,2,0.05897435897435898
15598,48,88,20,235.68,53,35,3,0.041025641025641026
15599,113,382,223,761.74,204,26,2,0.13333333333333333
15601,337,2266,2375,6745.359999999997,372,11,17,1.0615384615384615
15602,332,467,202,1083.6300000000003,368,8,12,0.13846153846153847
15603,0,48,48,48.480000000000004,78,78,1,0.005128205128205128
15604,30,117,12,216.39000000000001,52,52,1,0.04358974358974359
15605,13,244,184,1198.23,373,36,5,0.1717948717948718
15606,108,192,420,2422.64,324,57,11,0.23333333333333334
15607,0,0,202,104.76,336,336,1,0.03333333333333333
15608,142,318,254,1093.68,120,28,3,0.15384615384615383
15609,4,90,51,270.03000000000003,184,182,2,0.04615384615384615
15610,40,26,0,112.46,51,51,1,0.015384615384615385
15611,282,140,76,1568.3900000000003,334,9,14,0.11538461538461539
15612,24,27,1,195.15,61,36,2,0.015384615384615385
15615,2032,2708,753,10360.03999999999,359,10,20,1.0999999999999999
15618,108,122,198,747.0310000000003,136,32,4,0.12564102564102564
15619,0,24,112,336.40000000000003,10,10,1,0.007692307692307693
15620,134,445,320,1524.4,358,50,6,0.26666666666666666
15621,128,250,85,1158.7700000000002,21,4,4,0.04615384615384615
15622,302,855,395,3224.5300000000016,282,3,12,0.5487179487179487
15623,32,31,62,301.03,141,141,1,0.04871794871794872
15624,36,90,231,588.1300000000001,256,116,4,0.08717948717948718
15625,448,589,129,1504.56,235,100,7,0.17435897435897435
15626,120,310,336,675.8000000000001,329,74,2,0.12564102564102564
15628,383,1155,344,2865.6400000000003,366,4,10,0.4025641025641026
15630,133,354,312,1180.3999999999999,204,45,3,0.1564102564102564
15632,162,1342,545,3147.3100000000013,274,15,10,0.4538461538461539
15634,0,41,58,243.55,17,17,1,0.038461538461538464
15636,72,152,60,724.76,282,89,2,0.0641025641025641
15637,0,100,28,223.36,52,52,1,0.038461538461538464
15638,0,0,-52,-94.0,301,301,1,0.005128205128205128
15639,0,151,172,425.31999999999994,134,134,1,0.06410256410256411
15640,2341,2884,1313,12336.739999999982,372,4,15,1.2461538461538462
15641,194,737,631,1887.2000000000005,359,105,4,0.30512820512820515
15643,39,56,147,647.4000000000003,282,179,5,0.09230769230769233
15644,46,270,234,803.5399999999997,261,166,3,0.5948717948717949
15645,12,133,111,612.0099999999998,18,18,1,0.13333333333333333
15646,73,179,136,425.13999999999993,372,157,4,0.0923076923076923
15648,70,81,59,582.05,267,204,4,0.06923076923076923
15649,0,192,0,816.0,367,336,2,0.005128205128205128
15651,120,235,124,646.3000000000001,260,36,2,0.08205128205128205
15652,50,29,129,337.74,91,91,1,0.05384615384615384
15653,0,1176,24,877.4399999999999,115,92,2,0.015384615384615385
15654,12,24,439,922.5300000000002,26,9,2,0.05384615384615384
15655,80,153,86,511.31999999999994,243,233,2,0.09487179487179488
15656,1,255,87,748.5000000000001,284,45,4,0.1205128205128205
15657,24,0,0,30.0,22,22,1,0.002564102564102564
15658,27,158,47,958.8999999999997,372,190,7,0.14358974358974358
15659,0,82,29,306.45000000000005,43,43,1,0.028205128205128202
15660,478,463,96,1552.0099999999998,365,25,8,0.24102564102564103
15661,200,24,12,309.8,338,317,2,0.01282051282051282
15663,0,30,76,138.14000000000001,106,106,1,0.023076923076923075
15664,24,93,24,358.63000000000005,359,50,2,0.04871794871794872
15665,371,999,284,2222.210000000001,243,168,2,0.2948717948717948
15667,12,132,96,301.32000000000005,39,39,1,0.03333333333333333
15668,72,0,0,76.32000000000001,217,217,1,0.002564102564102564
15669,116,96,127,677.69,263,40,5,0.08974358974358974
15670,0,24,67,173.05,296,296,1,0.03076923076923077
15671,468,834,379,2635.4900000000007,270,18,9,0.2076923076923077
15673,335,666,450,2726.2300000000005,327,88,4,0.3538461538461538
15674,398,474,203,1744.02,254,73,6,0.34615384615384615
15675,48,352,127,323.69,280,81,3,0.05384615384615384
15676,218,1187,826,3324.09,283,9,5,0.5538461538461538
15677,48,195,76,657.23,49,49,1,0.08461538461538462
15678,80,66,38,352.70000000000005,52,52,1,0.03076923076923077
15679,121,532,517,781.2799999999999,182,24,4,0.28205128205128205
15680,189,541,222,1333.6800000000003,366,9,3,0.2
15681,144,182,230,946.3599999999998,280,18,5,0.1717948717948718
15683,40,87,4,193.75,117,117,1,0.02564102564102564
15687,372,536,400,2981.499999999999,330,8,10,0.43076923076923074
15689,0,52,32,254.1,361,119,2,0.02307692307692308
15690,0,60,348,239.76000000000002,100,4,2,0.04871794871794872
15691,0,72,0,136.8,252,252,1,0.005128205128205128
15692,36,54,48,191.04000000000002,28,28,1,0.03076923076923077
15694,942,191,532,6423.5999999999985,372,0,15,0.2025641025641026
15695,79,97,36,409.9800000000001,266,266,1,0.056410256410256404
15696,145,406,458,2619.11,326,33,12,0.4461538461538461
15699,24,36,53,309.6499999999999,17,17,1,0.04615384615384615
15700,28,181,119,664.0299999999996,173,172,2,0.22820512820512823
15701,43,361,508,1529.0,110,2,4,0.5897435897435898
15703,12,12,42,211.5,264,264,1,0.01282051282051282
15704,202,568,258,2293.6199999999994,215,140,3,0.30000000000000004
15705,48,4,10,143.10000000000002,201,201,1,0.015384615384615385
15706,42,127,136,1001.8100000000001,116,59,7,0.1512820512820513
15707,106,393,95,916.9800000000001,86,35,4,0.5256410256410257
15708,147,693,368,3200.7299999999973,369,40,9,0.723076923076923
15709,40,30,51,133.25,283,283,1,0.015384615384615385
15712,214,183,89,1072.3600000000001,287,9,5,0.13589743589743591
15713,54,54,41,346.75,366,143,3,0.05128205128205128
15714,32,73,81,330.02999999999986,77,11,2,0.08717948717948718
15716,101,126,511,1101.1100000000006,369,145,4,0.3
15717,16,24,30,150.3,234,234,1,0.017948717948717947
15719,977,1189,551,5028.419999999997,337,32,14,2.3897435897435897
15720,12,109,160,598.7300000000001,24,24,1,0.3282051282051282
15721,37,199,152,471.3999999999999,11,11,1,0.21538461538461537
15722,58,402,558,2169.86,290,35,4,0.17948717948717946
15723,1,18,54,190.70000000000005,364,364,1,0.09743589743589744
15724,12,39,21,212.3,284,201,3,0.03076923076923077
15725,28,86,107,415.2500000000001,15,15,1,0.08205128205128205
15727,795,1257,1011,5159.06,359,16,7,0.7717948717948719
15728,0,-34,0,-134.8,49,49,1,0.010256410256410256
15729,0,12,12,62.0,212,198,2,0.015384615384615385
15730,133,333,217,1108.3800000000003,206,65,4,0.18717948717948715
15732,128,63,24,294.11999999999995,372,212,2,0.035897435897435895
15733,24,26,12,162.3,282,282,1,0.02564102564102564
15734,110,176,60,1339.45,200,114,2,0.06666666666666667
15737,105,206,273,1121.2099999999998,242,14,9,0.2025641025641026
15738,264,2334,369,4788.769999999996,372,18,18,0.4512820512820514
15739,0,200,272,449.12000000000006,66,66,1,0.020512820512820513
15740,0,108,44,154.88000000000002,49,49,1,0.023076923076923075
15743,56,99,59,775.9600000000003,184,16,4,0.2205128205128205
15744,0,120,0,34.8,77,77,1,0.007692307692307693
15745,22,224,166,1071.24,236,8,6,0.16666666666666669
15746,23,17,90,182.95999999999998,134,134,1,0.07435897435897436
15747,150,275,41,946.6399999999996,172,12,3,0.23076923076923078
15748,0,26,24,144.35999999999996,40,40,1,0.05128205128205128
15749,1930,8384,-1300,21535.9,332,235,2,0.038461538461538464
15750,274,900,602,2448.7999999999993,366,2,8,0.7512820512820512
15752,329,983,643,2618.1500000000024,372,39,7,1.0410256410256409
15753,144,0,0,79.2,304,304,1,0.002564102564102564
15754,0,96,101,455.67,246,50,4,0.07435897435897434
15755,199,547,651,2318.880000000002,294,1,8,0.38205128205128214
15756,19,109,113,528.0099999999995,249,61,4,0.4897435897435898
15757,187,242,62,714.4200000000001,217,65,2,0.11538461538461539
15758,0,41,6,205.25,24,24,1,0.023076923076923075
15759,0,36,24,253.04000000000002,358,218,3,0.017948717948717947
15762,44,140,67,583.75,77,65,2,0.09487179487179488
15763,8,137,123,1048.67,77,31,3,0.16153846153846155
15764,455,1206,375,3245.4700000000007,276,81,7,0.48205128205128206
15766,12,108,50,315.05999999999995,64,64,1,0.028205128205128202
15768,18,161,64,581.83,225,115,4,0.07179487179487179
15769,19000,8276,384,51823.72,371,7,24,0.37692307692307697
15773,36,49,226,635.6800000000001,5,5,1,0.02564102564102564
15774,4,11,72,270.8,68,68,1,0.06410256410256411
15775,6,48,14,104.9,245,245,1,0.017948717948717947
15776,20,63,55,241.62000000000003,133,133,1,0.04615384615384615
15777,67,76,232,1021.6100000000001,361,241,4,0.05641025641025642
15780,74,78,68,475.28000000000003,357,183,3,0.07435897435897436
15781,21,65,92,333.56,305,25,4,0.05384615384615384
15782,88,222,553,2593.9400000000005,89,9,4,0.11282051282051281
15783,8,114,90,246.3,10,10,1,0.035897435897435895
15785,789,437,368,2303.750000000001,295,29,7,0.22307692307692306
15786,459,1712,1136,4821.0000000000055,114,43,4,0.7153846153846154
15787,41,278,215,933.26,61,26,2,0.5128205128205128
15789,48,96,294,351.3,358,358,1,0.06410256410256411
15790,3,86,24,218.74999999999997,10,10,1,0.08717948717948718
15791,292,348,90,1604.4400000000003,204,43,3,0.19487179487179487
15793,528,24,0,948.9599999999999,268,9,4,0.03333333333333333
15795,70,312,199,610.0100000000001,149,149,1,0.10769230769230768
15796,137,572,149,2663.66,302,1,10,0.3435897435897436
15797,96,345,432,2207.4,319,113,4,0.020512820512820513
15799,65,493,397,884.1400000000002,334,75,3,0.2512820512820513
15800,26,184,122,696.8900000000002,246,107,2,0.3
15801,32,269,261,1042.1899999999998,109,46,4,0.1769230769230769
15802,0,-1,0,-451.42,142,142,1,0.007692307692307693
15803,128,116,46,415.82,51,51,1,0.020512820512820513
15804,480,1236,799,3848.5499999999984,198,0,18,0.7025641025641025
15805,850,1878,589,5411.869999999996,364,23,16,0.782051282051282
15806,205,312,85,784.5799999999999,276,46,3,0.07948717948717948
15807,64,242,124,903.9000000000001,77,50,2,0.12307692307692307
15808,225,808,270,3641.070000000002,369,306,4,0.5051282051282051
15809,25,104,122,399.2099999999999,302,35,6,0.11025641025641025
15810,201,485,51,1145.4299999999992,296,78,6,0.28717948717948716
15811,90,477,494,2171.3199999999997,365,17,9,0.3564102564102564
15812,105,464,353,1801.14,317,107,5,0.10512820512820513
15813,28,528,47,1303.9099999999999,239,207,2,0.10256410256410256
15814,268,753,226,1842.7300000000005,50,3,5,0.18974358974358976
15815,318,1086,452,2100.6000000000004,259,63,5,0.12564102564102564
15819,204,713,440,1905.45,276,49,4,0.3153846153846154
15820,0,87,41,206.98000000000002,319,319,1,0.04358974358974359
15821,47,72,83,570.96,61,44,2,0.158974358974359
15822,76,189,110,885.4699999999999,359,3,2,0.08461538461538462
15823,0,-116,-167,-840.7600000000001,372,337,2,0.04358974358974359
15825,24,24,172,532.94,172,172,1,0.05128205128205128
15826,262,456,244,1649.36,210,51,3,0.1769230769230769
15827,134,540,168,1641.4800000000005,372,73,17,0.3435897435897436
15829,120,452,424,636.14,140,99,2,0.13076923076923078
15830,24,283,102,547.7,37,29,2,0.10512820512820513
15831,42,576,466,740.6399999999999,324,58,3,0.1717948717948718
15832,0,190,275,836.7899999999998,254,254,1,0.13846153846153847
15834,241,310,406,2076.300000000002,372,70,5,0.6974358974358974
15835,90,189,160,954.0899999999996,330,44,4,0.12820512820512822
15836,15,3,6,117.47,50,45,2,0.03076923076923077
15837,22,99,68,391.97999999999996,64,64,1,0.06153846153846154
15838,5000,11786,-7779,33350.76,372,11,17,0.4333333333333333
15839,146,267,257,1020.7400000000001,148,25,5,0.16666666666666666
15840,80,258,56,345.65999999999997,172,58,3,0.07179487179487179
15841,118,216,592,1209.1000000000004,338,64,6,0.12820512820512822
15843,1,15,11,118.95,303,303,1,0.020512820512820513
15844,0,72,62,130.74,46,46,1,0.028205128205128202
15845,668,1011,239,3650.8699999999994,337,17,10,0.358974358974359
15847,304,74,71,389.27,288,38,2,0.05641025641025642
15850,45,135,118,234.88000000000002,168,19,2,0.23846153846153845
15852,13,19,16,160.71,197,186,2,0.056410256410256404
15853,9,87,39,110.80000000000001,51,51,1,0.07692307692307693
15854,135,579,212,2969.1199999999976,361,4,10,0.3538461538461538
15855,70,237,163,712.2399999999997,263,136,5,0.20512820512820515
15856,2037,6267,2498,15929.740000000009,365,4,21,1.6307692307692307
15857,120,116,72,297.0,18,18,1,0.035897435897435895
15858,34,720,409,1427.5700000000008,367,15,5,0.48205128205128206
15860,93,139,205,965.1599999999993,368,40,8,0.35641025641025637
15861,650,1144,733,2981.920000000001,267,12,6,1.3871794871794871
15862,65,303,217,832.88,373,8,4,0.37692307692307686
15863,2,8,9,68.84,192,25,2,0.04615384615384615
15864,0,658,386,1769.7800000000002,316,22,7,0.061538461538461535
15865,72,225,71,895.1300000000002,213,40,3,0.10256410256410256
15866,2,56,66,211.88999999999996,101,101,1,0.11025641025641025
15867,311,999,740,3795.2899999999986,369,5,15,1.182051282051282
15869,30,38,107,149.64,277,277,1,0.038461538461538464
15870,20,196,117,351.4399999999998,32,32,1,0.18974358974358976
15872,30,86,71,316.25,14,14,1,0.27692307692307694
15874,408,1341,757,4330.670000000001,284,63,7,0.35128205128205126
15877,44,107,92,437.83,17,1,2,0.3282051282051282
15880,27,72,79,299.0299999999999,369,369,1,0.24871794871794872
15881,5,116,78,438.24,364,312,3,0.08205128205128205
15882,36,147,83,495.3599999999999,368,198,2,0.06153846153846154
15883,3,111,109,396.47999999999996,33,2,2,0.12564102564102564
15885,4,89,18,379.34999999999997,309,92,3,0.04615384615384615
15886,72,2,73,181.09,60,60,1,0.03076923076923077
15888,6,32,22,141.26999999999998,80,79,2,0.035897435897435895
15889,12,84,110,420.06999999999977,369,156,2,0.21794871794871792
15891,65,125,228,511.67999999999995,226,226,1,0.15384615384615385
15894,17,88,59,258.25,369,253,2,0.09487179487179488
15895,0,3,91,179.17,149,149,1,0.028205128205128202
15897,0,67,156,208.59,194,194,1,0.056410256410256404
15898,118,368,79,1379.6299999999997,368,1,6,0.21794871794871795
15899,0,0,39,56.25,368,368,1,0.010256410256410256
15900,18,129,69,337.28,23,23,1,0.12051282051282051
15901,15,287,77,351.7299999999999,154,16,3,0.2846153846153846
15903,52,1719,638,5126.34,295,9,8,0.19230769230769232
15904,4,32,48,164.67999999999998,8,8,1,0.07692307692307693
15906,52,288,198,1521.790000000001,255,19,5,0.3871794871794872
15907,31,152,295,882.7199999999997,210,3,3,0.5794871794871794
15909,0,84,14,191.93999999999997,173,173,1,0.017948717948717947
15910,92,488,433,1228.8799999999994,316,0,8,0.6820512820512821
15912,0,51,134,264.62,233,178,2,0.04871794871794872
15916,79,197,471,1466.0100000000004,366,16,7,0.39999999999999997
15917,2,10,30,123.10000000000001,247,247,1,0.03076923076923077
15918,4,60,89,334.23,271,190,2,0.10256410256410256
15919,23,256,106,525.6899999999995,368,19,2,0.3128205128205128
15920,10,31,58,167.49999999999997,154,154,1,0.15384615384615385
15921,9,105,48,323.03000000000003,172,172,1,0.06153846153846154
15922,2,8,126,363.6000000000001,373,372,2,0.03076923076923077
15923,32,52,38,127.08000000000003,372,372,1,0.05384615384615384
15925,3,54,36,207.15,194,194,1,0.03076923076923077
15930,56,54,29,426.63000000000017,67,67,1,0.05384615384615384
15932,176,812,1323,2461.850000000001,289,4,11,0.30512820512820515
15933,136,516,233,1107.4600000000003,86,21,3,0.18974358974358976
15935,12,77,26,416.8600000000001,241,239,2,0.03076923076923077
15937,0,45,28,145.35,64,64,1,0.017948717948717947
15938,138,80,22,404.58,323,112,5,0.04615384615384615
15939,1612,2205,908,6102.259999999999,331,89,15,0.19743589743589746
15940,0,-1,4,31.799999999999997,311,311,1,0.005128205128205128
15942,0,162,70,337.43999999999994,133,133,1,0.035897435897435895
15944,16,34,0,325.1,276,276,1,0.015384615384615385
15945,0,0,52,181.0,365,365,1,0.005128205128205128
15947,454,418,26,1708.2400000000002,82,82,1,0.07435897435897436
15948,48,307,212,955.2400000000001,43,8,2,0.15384615384615385
15949,12,120,152,364.7199999999999,71,16,2,0.04871794871794872
15950,300,290,122,1684.459999999999,359,1,5,0.26153846153846155
15951,79,144,83,669.57,285,1,3,0.11025641025641024
15952,49,184,158,781.9099999999999,225,33,4,0.2153846153846154
15953,288,315,281,1632.4299999999998,369,15,8,0.26153846153846155
15955,646,992,486,4389.810000000001,372,24,11,0.4743589743589744
15957,36,107,68,428.88999999999993,31,31,1,0.10769230769230768
15958,0,2,31,104.35,74,74,1,0.017948717948717947
15963,50,81,167,470.7600000000001,45,19,2,0.07179487179487179
15965,128,170,136,808.8699999999999,367,17,3,0.2846153846153846
15967,3,107,95,397.67999999999995,318,23,2,0.20512820512820515
15969,0,34,86,582.8999999999999,185,2,4,0.05384615384615384
15970,30,80,6,314.1,303,303,1,0.028205128205128202
15971,930,397,390,4199.85,311,17,11,0.08974358974358974
15973,12,0,75,99.77,366,235,3,0.015384615384615384
15974,328,1096,832,3429.55,288,39,8,0.4538461538461538
15975,46,159,38,371.01,84,84,1,0.06153846153846154
15976,63,127,85,427.6399999999998,220,165,2,0.24615384615384617
15977,9,598,409,1054.7299999999996,39,17,2,0.16666666666666669
15978,276,546,66,1098.7800000000002,77,77,1,0.12564102564102564
15980,180,948,432,2398.8599999999997,254,88,2,0.11025641025641025
15981,692,696,478,3408.4799999999987,311,24,8,0.2487179487179487
15983,65,272,549,1465.12,373,22,4,0.28717948717948716
15984,119,1128,558,2759.9300000000007,368,2,10,0.6743589743589744
15985,24,286,526,1037.4200000000003,236,123,3,0.09743589743589744
15986,8,208,52,168.12,30,30,1,0.035897435897435895
15987,33,166,1334,1432.7700000000004,368,12,6,0.3282051282051282
15988,30,130,20,156.78000000000003,19,19,1,0.06666666666666667
15990,88,137,218,792.11,287,44,2,0.13333333333333333
15992,8,8,1,41.989999999999995,3,3,1,0.007692307692307693
15993,344,912,772,2736.92,44,8,6,1.412820512820513
15994,5,97,71,414.2700000000001,54,54,1,0.08205128205128205
15996,2,108,268,1016.6799999999995,366,88,6,0.3282051282051282
15998,157,1059,812,3074.4199999999987,362,36,5,1.2999999999999998
16000,620,2480,2010,12393.7,2,2,1,0.023076923076923075
16003,68,549,568,2735.3700000000003,359,29,4,0.2641025641025641
16005,18,121,141,578.7099999999989,270,12,3,0.5153846153846153
16006,12,60,12,101.39999999999999,211,211,1,0.020512820512820513
16007,338,747,303,1693.8099999999981,215,47,4,0.976923076923077
16008,96,183,44,478.7800000000001,204,23,3,0.08461538461538462
16009,100,139,127,972.1099999999999,159,22,4,0.21025641025641026
16010,50,51,101,392.39999999999986,362,245,3,0.20256410256410257
16011,178,1202,655,3352.9600000000023,366,8,16,0.5384615384615384
16012,78,425,296,1415.2899999999997,155,35,3,0.24102564102564103
16013,4784,5992,3069,33366.25,371,3,32,0.3871794871794872
16014,30,116,108,637.5799999999996,291,35,4,0.3615384615384615
16015,156,374,374,689.6999999999997,49,3,3,0.46923076923076923
16016,100,242,258,1440.060000000001,366,3,7,0.5794871794871794
16017,6,40,56,211.87999999999994,47,47,1,0.08205128205128205
16018,10,86,94,408.90000000000003,180,39,2,0.07179487179487179
16019,232,854,563,3450.2399999999993,364,1,10,0.4230769230769231
16020,56,365,66,851.0100000000001,65,16,2,0.11794871794871795
16022,45,57,153,602.6300000000001,260,260,1,0.18205128205128204
16023,26,209,123,719.81,266,46,3,0.258974358974359
16024,51,132,214,251.02999999999992,12,12,1,0.16153846153846155
16025,58,164,116,439.66,29,29,1,0.07179487179487179
16026,6,102,135,236.09000000000006,43,43,1,0.08205128205128205
16027,1128,-1,19,852.12,302,91,7,0.04358974358974359
